county,state,fips,mean_hospitalized,median_hospitalized,std_hospitalized,min_hospitalized,max_hospitalized,weeks_of_data,file
Madison,OH,39097,1.8391891891891892,0.0,2.8910261517828726,0.0,9.3,74,by_state/OH/madison_39097.csv
Auglaize,OH,39011,1.4770270270270272,0.0,2.8612454083721595,0.0,13.3,74,by_state/OH/auglaize_39011.csv
Fairfield,OH,39045,11.810810810810809,8.15,9.84150516898276,0.0,33.4,74,by_state/OH/fairfield_39045.csv
Hancock,OH,39063,16.85135135135135,12.2,14.55161096616033,0.0,51.1,74,by_state/OH/hancock_39063.csv
Warren,OH,39165,18.88378378378378,15.25,11.133880503934726,0.0,46.6,74,by_state/OH/warren_39165.csv
Jefferson,OH,39081,15.672972972972973,9.5,15.070412792133032,0.0,53.4,74,by_state/OH/jefferson_39081.csv
Greene,OH,39057,23.268918918918914,20.8,16.182536889657214,0.0,54.0,74,by_state/OH/greene_39057.csv
Portage,OH,39133,14.512162162162163,10.0,14.519603684378765,0.0,58.0,74,by_state/OH/portage_39133.csv
Athens,OH,39009,3.4283783783783783,0.0,4.514164018550436,0.0,13.4,74,by_state/OH/athens_39009.csv
Highland,OH,39071,3.177027027027027,0.0,4.701662407757474,0.0,18.2,74,by_state/OH/highland_39071.csv
Richland,OH,39139,27.414864864864864,14.55,24.074073375430217,0.0,73.5,74,by_state/OH/richland_39139.csv
Ottawa,OH,39123,0.6567567567567568,0.0,1.5903028987853942,0.0,5.3,74,by_state/OH/ottawa_39123.csv
Paulding,OH,39125,0.1891891891891892,0.0,0.9368509724278774,0.0,5.6,74,by_state/OH/paulding_39125.csv
Union,OH,39159,4.331081081081081,0.0,5.449944719480245,0.0,18.3,74,by_state/OH/union_39159.csv
Hamilton,OH,39061,287.83513513513515,257.6,140.90219325361872,96.0,599.4000000000001,74,by_state/OH/hamilton_39061.csv
Logan,OH,39091,3.8229729729729724,0.0,4.423800736715392,0.0,15.7,74,by_state/OH/logan_39091.csv
Butler,OH,39017,87.33918918918918,71.0,48.154804074961866,23.4,198.1,74,by_state/OH/butler_39017.csv
Erie,OH,39043,21.110810810810808,18.1,13.453802920817974,0.0,44.7,74,by_state/OH/erie_39043.csv
Licking,OH,39089,15.878378378378379,8.350000000000001,15.682127251828426,0.0,47.3,74,by_state/OH/licking_39089.csv
Champaign,OH,39021,0.05405405405405406,0.0,0.46499055497527725,0.0,4.0,74,by_state/OH/champaign_39021.csv
Josephine,OR,41033,19.694594594594594,13.649999999999999,18.443433637854504,0.0,87.0,74,by_state/OR/josephine_41033.csv
Washington,OR,41067,53.21081081081081,47.4,28.58174802004813,12.4,132.7,74,by_state/OR/washington_41067.csv
Hood River,OR,41027,0.21780821917808219,0.0,1.0991590808120117,0.0,7.3,73,by_state/OR/hood_river_41027.csv
Clackamas,OR,41005,18.2972972972973,16.3,13.631038040985255,0.0,56.0,74,by_state/OR/clackamas_41005.csv
Benton,OR,41003,10.904054054054054,11.15,7.270421200686677,0.0,26.7,74,by_state/OR/benton_41003.csv
Jackson,OR,41029,50.85270270270271,37.65,39.14796036595665,12.6,182.7,74,by_state/OR/jackson_41029.csv
Curry,OR,41015,0.13611111111111113,0.0,0.8219361469931586,0.0,5.7,72,by_state/OR/curry_41015.csv
Multnomah,OR,41051,116.76756756756761,110.45,54.94784852035538,42.6,253.7,74,by_state/OR/multnomah_41051.csv
Coos,OR,41011,4.674324324324324,0.0,5.888485648775801,0.0,19.3,74,by_state/OR/coos_41011.csv
Deschutes,OR,41017,28.421621621621618,20.549999999999997,25.26026860381853,0.0,92.1,74,by_state/OR/deschutes_41017.csv
Jefferson,OR,41031,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/jefferson_41031.csv
Crook,OR,41013,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/crook_41013.csv
Lane,OR,41039,28.144594594594597,20.5,29.19093564457977,0.0,136.4,74,by_state/OR/lane_41039.csv
Baker,OR,41001,0.377027027027027,0.0,1.2914415113901696,0.0,5.6,74,by_state/OR/baker_41001.csv
Linn,OR,41043,6.263513513513513,5.0,6.628964553213427,0.0,23.799999999999997,74,by_state/OR/linn_41043.csv
Polk,OR,41053,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/polk_41053.csv
Union,OR,41061,1.0324324324324323,0.0,2.4549702510882385,0.0,9.7,74,by_state/OR/union_41061.csv
Klamath,OR,41035,8.867567567567567,6.35,8.60791461401781,0.0,27.4,74,by_state/OR/klamath_41035.csv
Marion,OR,41047,42.65135135135135,34.65,28.713756157447982,9.4,122.0,74,by_state/OR/marion_41047.csv
Lake,OR,41037,0.2597014925373134,0.0,1.208938891291254,0.0,6.0,67,by_state/OR/lake_41037.csv
Grant,OR,41023,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/grant_41023.csv
Umatilla,OR,41059,3.2851351351351354,0.0,5.2199743460355394,0.0,18.9,74,by_state/OR/umatilla_41059.csv
Harney,OR,41025,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/harney_41025.csv
Lincoln,OR,41041,0.32297297297297295,0.0,1.2171769828084622,0.0,5.6,74,by_state/OR/lincoln_41041.csv
Clatsop,OR,41007,0.7405405405405405,0.0,1.8039468842922315,0.0,6.1,74,by_state/OR/clatsop_41007.csv
Malheur,OR,41045,0.8054054054054055,0.0,2.354412464410839,0.0,12.3,74,by_state/OR/malheur_41045.csv
Morrow,OR,41049,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/morrow_41049.csv
Wasco,OR,41065,1.1756756756756757,0.0,2.400331644369558,0.0,7.3,74,by_state/OR/wasco_41065.csv
Tillamook,OR,41057,0.41216216216216217,0.0,1.7486552722061712,0.0,9.1,74,by_state/OR/tillamook_41057.csv
Yamhill,OR,41071,2.806756756756757,0.0,5.176457007017606,0.0,22.200000000000003,74,by_state/OR/yamhill_41071.csv
Douglas,OR,41019,13.087837837837839,8.0,16.586477019504432,0.0,76.1,74,by_state/OR/douglas_41019.csv
Wallowa,OR,41063,0.0,0.0,0.0,0.0,0.0,74,by_state/OR/wallowa_41063.csv
Marion,IL,17121,7.590540540540539,6.6,7.374951477322037,0.0,30.9,74,by_state/IL/marion_17121.csv
Edgar,IL,17045,0.5125,0.0,1.9221421075690894,0.0,9.1,72,by_state/IL/edgar_17045.csv
Franklin,IL,17055,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/franklin_17055.csv
Vermilion,IL,17183,13.285135135135135,10.9,8.547989949296218,0.0,29.3,74,by_state/IL/vermilion_17183.csv
Iroquois,IL,17075,0.3527027027027027,0.0,1.3356259599618832,0.0,6.4,74,by_state/IL/iroquois_17075.csv
Montgomery,IL,17135,0.4283783783783784,0.0,1.4784775833463315,0.0,6.7,74,by_state/IL/montgomery_17135.csv
Adams,IL,17001,29.909459459459455,22.6,19.7192220311054,5.9,79.7,74,by_state/IL/adams_17001.csv
Christian,IL,17021,1.060810810810811,0.0,2.1822332137820606,0.0,8.1,74,by_state/IL/christian_17021.csv
Hardin,IL,17069,0.22567567567567567,0.0,1.1203058304082851,0.0,6.3,74,by_state/IL/hardin_17069.csv
Coles,IL,17029,17.2972972972973,15.25,11.54755471918602,0.0,42.4,74,by_state/IL/coles_17029.csv
Perry,IL,17145,0.5094594594594595,0.0,1.614758043618251,0.0,7.4,74,by_state/IL/perry_17145.csv
Clinton,IL,17027,0.38243243243243247,0.0,1.4626264711135994,0.0,7.4,74,by_state/IL/clinton_17027.csv
Whiteside,IL,17195,8.002702702702702,7.3,8.294543064577432,0.0,36.6,74,by_state/IL/whiteside_17195.csv
Cook,IL,17031,1030.7635135135133,791.1500000000001,675.336800109402,196.2,2946.6999999999994,74,by_state/IL/cook_17031.csv
Kankakee,IL,17091,25.744594594594595,20.4,21.205188961065424,0.0,95.6,74,by_state/IL/kankakee_17091.csv
Mchenry,IL,17111,35.35,27.0,23.609582742189115,6.1,89.3,74,by_state/IL/mchenry_17111.csv
Lawrence,IL,17101,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/lawrence_17101.csv
Greene,IL,17061,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/greene_17061.csv
Fayette,IL,17051,0.5797297297297297,0.0,1.5824361078863156,0.0,5.9,74,by_state/IL/fayette_17051.csv
Knox,IL,17095,9.070270270270269,6.5,9.526325884487692,0.0,44.8,74,by_state/IL/knox_17095.csv
Bureau,IL,17011,2.1527027027027024,0.0,4.895293321643158,0.0,18.5,74,by_state/IL/bureau_17011.csv
Macoupin,IL,17117,0.7837837837837838,0.0,1.8280933271811142,0.0,7.3,74,by_state/IL/macoupin_17117.csv
Effingham,IL,17049,5.475675675675676,4.0,6.163320818342266,0.0,19.9,74,by_state/IL/effingham_17049.csv
Union,IL,17181,0.477027027027027,0.0,1.39397404677962,0.0,5.9,74,by_state/IL/union_17181.csv
Fulton,IL,17057,2.5851351351351353,0.0,3.8225962070705632,0.0,12.4,74,by_state/IL/fulton_17057.csv
Dekalb,IL,17037,13.605405405405405,11.1,10.509263909312908,0.0,46.2,74,by_state/IL/dekalb_17037.csv
Lee,IL,17103,4.8621621621621625,0.0,6.269445425709194,0.0,21.0,74,by_state/IL/lee_17103.csv
Warren,IL,17187,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/warren_17187.csv
Shelby,IL,17173,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/shelby_17173.csv
Jo Daviess,IL,17085,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/jo_daviess_17085.csv
De Witt,IL,17039,0.0,0.0,0.0,0.0,0.0,71,by_state/IL/de_witt_17039.csv
Lake,IL,17097,91.04054054054055,82.9,61.054190882865264,4.0,257.6,74,by_state/IL/lake_17097.csv
Stephenson,IL,17177,13.441891891891892,11.45,10.540060652742705,0.0,38.3,74,by_state/IL/stephenson_17177.csv
Macon,IL,17115,22.27432432432433,18.15,16.968787307521225,0.0,70.4,74,by_state/IL/macon_17115.csv
Logan,IL,17107,0.9310810810810811,0.0,2.358135185900002,0.0,9.4,74,by_state/IL/logan_17107.csv
Morgan,IL,17137,4.478378378378378,0.0,6.000325796412038,0.0,22.4,74,by_state/IL/morgan_17137.csv
Dupage,IL,17043,138.9189189189189,108.85,98.24599496967994,6.0,416.7999999999999,74,by_state/IL/dupage_17043.csv
Hamilton,IL,17065,0.4716216216216217,0.0,1.4835647803882017,0.0,6.0,74,by_state/IL/hamilton_17065.csv
Mercer,IL,17131,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/mercer_17131.csv
Will,IL,17197,80.54324324324324,68.2,61.99026012996814,5.9,269.7,74,by_state/IL/will_17197.csv
Piatt,IL,17147,0.0554054054054054,0.0,0.47661531884965896,0.0,4.1,74,by_state/IL/piatt_17147.csv
Henry,IL,17073,1.114864864864865,0.0,2.934988853561361,0.0,13.3,74,by_state/IL/henry_17073.csv
Livingston,IL,17105,3.510810810810811,2.0,4.133344778700121,0.0,18.3,74,by_state/IL/livingston_17105.csv
Saline,IL,17165,2.3945945945945946,0.0,3.999311306873403,0.0,13.0,74,by_state/IL/saline_17165.csv
Pike,IL,17149,0.3783783783783784,0.0,1.2965993741554667,0.0,5.6,74,by_state/IL/pike_17149.csv
Kane,IL,17089,87.15405405405404,66.4,67.12998266334202,4.4,285.1,74,by_state/IL/kane_17089.csv
Rock Island,IL,17161,28.45405405405405,23.599999999999998,20.12813875252438,0.0,84.69999999999999,74,by_state/IL/rock_island_17161.csv
Jefferson,IL,17081,15.224324324324323,14.399999999999999,9.662947319895283,0.0,34.9,74,by_state/IL/jefferson_17081.csv
Champaign,IL,17019,42.298648648648644,33.650000000000006,25.337581018074,7.1,117.5,74,by_state/IL/champaign_17019.csv
Tazewell,IL,17179,2.4648648648648646,0.0,3.6092131891178214,0.0,11.7,74,by_state/IL/tazewell_17179.csv
Mcdonough,IL,17109,0.7216216216216216,0.0,1.7628798256052796,0.0,6.9,74,by_state/IL/mcdonough_17109.csv
Williamson,IL,17199,14.968918918918916,9.75,13.063689357802849,0.0,39.5,74,by_state/IL/williamson_17199.csv
Schuyler,IL,17169,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/schuyler_17169.csv
Peoria,IL,17143,81.55675675675676,66.0,49.90913958379584,10.1,197.1,74,by_state/IL/peoria_17143.csv
Winnebago,IL,17201,74.86891891891892,61.75,47.21188591253259,10.3,181.4,74,by_state/IL/winnebago_17201.csv
Jersey,IL,17083,1.0094594594594593,0.0,2.18764707021343,0.0,8.6,74,by_state/IL/jersey_17083.csv
Washington,IL,17189,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/washington_17189.csv
Ogle,IL,17141,0.18513513513513513,0.0,0.9098671335235818,0.0,5.0,74,by_state/IL/ogle_17141.csv
Grundy,IL,17063,10.055405405405404,8.2,9.717674081765782,0.0,41.3,74,by_state/IL/grundy_17063.csv
Massac,IL,17127,0.3148648648648648,0.0,1.3557268113332381,0.0,7.9,74,by_state/IL/massac_17127.csv
Hancock,IL,17067,1.1878378378378378,0.0,2.9886063413829143,0.0,12.9,74,by_state/IL/hancock_17067.csv
Woodford,IL,17203,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/woodford_17203.csv
Madison,IL,17119,41.57837837837838,36.9,25.71204222037876,0.0,105.2,74,by_state/IL/madison_17119.csv
Mason,IL,17125,0.05405405405405406,0.0,0.4649905549752772,0.0,4.0,74,by_state/IL/mason_17125.csv
Jackson,IL,17077,12.968918918918918,11.0,10.880734837136483,0.0,38.6,74,by_state/IL/jackson_17077.csv
Mclean,IL,17113,29.194594594594594,27.3,16.58864846973897,0.0,67.8,74,by_state/IL/mclean_17113.csv
Clay,IL,17025,0.2972972972972973,0.0,1.258828872238652,0.0,6.1,74,by_state/IL/clay_17025.csv
Wayne,IL,17191,0.9662162162162162,0.0,2.1765422513216293,0.0,9.0,74,by_state/IL/wayne_17191.csv
Richland,IL,17159,1.9027027027027024,0.0,3.1771432405035704,0.0,11.3,74,by_state/IL/richland_17159.csv
Bond,IL,17005,0.0,0.0,0.0,0.0,0.0,74,by_state/IL/bond_17005.csv
St. Clair,IL,17163,49.37972972972973,46.05,28.544807265836663,4.1,113.9,74,by_state/IL/st._clair_17163.csv
Randolph,IL,17157,1.212162162162162,0.0,3.4771249619104094,0.0,15.9,74,by_state/IL/randolph_17157.csv
Sangamon,IL,17167,54.148648648648646,39.25,37.283358670662594,0.0,188.9,74,by_state/IL/sangamon_17167.csv
Wabash,IL,17185,0.20675675675675675,0.0,1.0361058655753994,0.0,6.6,74,by_state/IL/wabash_17185.csv
Ford,IL,17053,0.3148648648648648,0.0,1.186301081286256,0.0,5.4,74,by_state/IL/ford_17053.csv
Lasalle,IL,17099,8.575675675675676,6.4,7.729800203177573,0.0,34.400000000000006,74,by_state/IL/lasalle_17099.csv
Crawford,IL,17033,0.5391891891891892,0.0,1.5869171947191272,0.0,6.7,74,by_state/IL/crawford_17033.csv
Livingston,LA,22063,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/livingston_22063.csv
Vermilion,LA,22113,1.760810810810811,0.0,4.10772134839328,0.0,16.9,74,by_state/LA/vermilion_22113.csv
St. Charles,LA,22089,1.5986486486486489,0.0,3.4697318692838754,0.0,14.9,74,by_state/LA/st._charles_22089.csv
Natchitoches,LA,22069,3.9986486486486483,0.0,5.116224347454995,0.0,17.4,74,by_state/LA/natchitoches_22069.csv
St. James,LA,22093,0.3540540540540541,0.0,1.335519927402878,0.0,6.4,74,by_state/LA/st._james_22093.csv
St. Landry,LA,22097,9.204054054054055,5.0,11.187975923164661,0.0,46.7,74,by_state/LA/st._landry_22097.csv
Sabine,LA,22085,0.22972972972972974,0.0,1.133273804071393,0.0,6.6,74,by_state/LA/sabine_22085.csv
Jefferson,LA,22051,104.48378378378379,62.0,101.43902416645687,0.0,420.2000000000001,74,by_state/LA/jefferson_22051.csv
Acadia,LA,22001,3.7959459459459457,0.0,5.2938175155032585,0.0,18.3,74,by_state/LA/acadia_22001.csv
Assumption,LA,22007,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/assumption_22007.csv
Washington,LA,22117,3.622972972972973,0.0,7.8934956281825,0.0,37.2,74,by_state/LA/washington_22117.csv
Bossier,LA,22015,0.722972972972973,0.0,1.7534738356788273,0.0,6.0,74,by_state/LA/bossier_22015.csv
Ouachita,LA,22073,48.398648648648646,22.5,46.92409636920718,0.0,157.1,74,by_state/LA/ouachita_22073.csv
Webster,LA,22119,7.1067567567567576,4.800000000000001,7.561932982589366,0.0,29.8,74,by_state/LA/webster_22119.csv
Union,LA,22111,0.06351351351351352,0.0,0.5463639020959508,0.0,4.7,74,by_state/LA/union_22111.csv
La Salle,LA,22059,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/la_salle_22059.csv
Rapides,LA,22079,44.420270270270265,34.65,32.00840206360948,7.1,133.8,74,by_state/LA/rapides_22079.csv
Lafayette,LA,22055,65.84189189189189,40.650000000000006,53.116050270814696,0.0,237.7,74,by_state/LA/lafayette_22055.csv
De Soto,LA,22031,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/de_soto_22031.csv
West Feliciana,LA,22125,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/west_feliciana_22125.csv
East Carroll,LA,22035,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/east_carroll_22035.csv
Jackson,LA,22049,0.17567567567567569,0.0,0.8614754483833799,0.0,4.6,74,by_state/LA/jackson_22049.csv
Morehouse,LA,22067,0.8702702702702704,0.0,2.2021614369628995,0.0,10.0,74,by_state/LA/morehouse_22067.csv
St. Bernard,LA,22087,3.114864864864865,0.0,6.106019541323348,0.0,25.0,74,by_state/LA/st._bernard_22087.csv
St. Tammany,LA,22103,31.86486486486486,18.200000000000003,35.876757968220254,0.0,154.5,74,by_state/LA/st._tammany_22103.csv
St. Helena,LA,22091,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/st._helena_22091.csv
Lincoln,LA,22061,4.858108108108108,0.0,5.909546647348986,0.0,18.0,74,by_state/LA/lincoln_22061.csv
Terrebonne,LA,22109,10.46081081081081,4.65,14.685001364896252,0.0,66.1,74,by_state/LA/terrebonne_22109.csv
Jefferson Davis,LA,22053,5.48918918918919,4.9,5.058711936537583,0.0,19.6,74,by_state/LA/jefferson_davis_22053.csv
Vernon,LA,22115,0.6445945945945946,0.0,1.9014876578213946,0.0,8.1,74,by_state/LA/vernon_22115.csv
Allen,LA,22003,0.4756756756756757,0.0,1.4904086789733633,0.0,5.7,74,by_state/LA/allen_22003.csv
Avoyelles,LA,22009,0.7837837837837838,0.0,1.714165560571236,0.0,4.9,74,by_state/LA/avoyelles_22009.csv
St. Mary,LA,22101,5.472972972972973,0.0,7.415095622792058,0.0,26.0,74,by_state/LA/st._mary_22101.csv
Caddo,LA,22017,102.2472972972973,109.80000000000001,76.65949837577514,0.0,256.0,74,by_state/LA/caddo_22017.csv
Ascension,LA,22005,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/ascension_22005.csv
Pointe Coupee,LA,22077,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/pointe_coupee_22077.csv
Winn,LA,22127,1.3202702702702702,0.0,2.602421408271021,0.0,9.3,74,by_state/LA/winn_22127.csv
Calcasieu,LA,22019,39.07027027027027,28.95,32.666118049427055,0.0,140.2,74,by_state/LA/calcasieu_22019.csv
Lafourche,LA,22057,13.902702702702703,7.35,17.075119871401558,0.0,73.80000000000001,74,by_state/LA/lafourche_22057.csv
Beauregard,LA,22011,1.3608108108108106,0.0,3.1758427882645477,0.0,12.6,74,by_state/LA/beauregard_22011.csv
Orleans,LA,22071,30.447297297297297,19.049999999999997,28.997095853512654,0.0,110.5,74,by_state/LA/orleans_22071.csv
Franklin,LA,22041,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/franklin_22041.csv
Iberia,LA,22045,10.07027027027027,8.3,10.710751604157075,0.0,45.0,74,by_state/LA/iberia_22045.csv
Caldwell,LA,22021,0.8999999999999999,0.0,2.13182023966529,0.0,8.0,74,by_state/LA/caldwell_22021.csv
East Baton Rouge,LA,22033,106.58513513513515,67.14999999999999,104.43244612382756,0.0,466.4,74,by_state/LA/east_baton_rouge_22033.csv
Red River,LA,22081,0.8432432432432432,0.0,1.8565752150298975,0.0,6.3,74,by_state/LA/red_river_22081.csv
Madison,LA,22065,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/madison_22065.csv
Evangeline,LA,22039,3.7040540540540543,0.0,5.039255195814654,0.0,19.6,74,by_state/LA/evangeline_22039.csv
Concordia,LA,22029,0.37972972972972974,0.0,1.29095692761883,0.0,5.0,74,by_state/LA/concordia_22029.csv
Cameron,LA,22023,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/cameron_22023.csv
Bienville,LA,22013,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/bienville_22013.csv
Claiborne,LA,22027,0.9337837837837837,0.0,2.53827020307985,0.0,10.9,74,by_state/LA/claiborne_22027.csv
West Carroll,LA,22123,0.6445945945945946,0.0,2.162516411649935,0.0,10.9,74,by_state/LA/west_carroll_22123.csv
Richland,LA,22083,0.8621621621621622,0.0,2.221359740481239,0.0,10.0,74,by_state/LA/richland_22083.csv
Tangipahoa,LA,22105,24.96756756756757,15.149999999999999,24.76226198592842,0.0,104.5,74,by_state/LA/tangipahoa_22105.csv
St. Martin,LA,22099,0.0,0.0,0.0,0.0,0.0,74,by_state/LA/st._martin_22099.csv
Polk,WI,55095,3.9891891891891884,0.0,5.8405659222787865,0.0,22.6,74,by_state/WI/polk_55095.csv
Eau Claire,WI,55035,35.8445945945946,36.75,27.091631129015752,0.0,115.6,74,by_state/WI/eau_claire_55035.csv
Pierce,WI,55093,0.6243243243243243,0.0,1.8524926421616998,0.0,7.7,74,by_state/WI/pierce_55093.csv
Wood,WI,55141,24.97027027027027,19.4,22.70697635680319,0.0,74.2,74,by_state/WI/wood_55141.csv
Dodge,WI,55027,7.005405405405405,2.05,9.351959605533592,0.0,33.8,74,by_state/WI/dodge_55027.csv
Oconto,WI,55083,0.12432432432432432,0.0,0.7526775603212713,0.0,4.9,74,by_state/WI/oconto_55083.csv
La Crosse,WI,55063,26.30135135135135,25.599999999999998,20.993061431954608,0.0,81.7,74,by_state/WI/la_crosse_55063.csv
Milwaukee,WI,55079,205.04594594594593,195.55,129.5904404021125,21.799999999999997,563.9,74,by_state/WI/milwaukee_55079.csv
Brown,WI,55009,65.55675675675676,60.05,46.291047926185534,0.0,143.6,74,by_state/WI/brown_55009.csv
St. Croix,WI,55109,3.7081081081081084,0.0,6.7281407954571675,0.0,25.9,74,by_state/WI/st._croix_55109.csv
Crawford,WI,55023,0.5959459459459459,0.0,1.975010954655882,0.0,10.4,74,by_state/WI/crawford_55023.csv
Marinette,WI,55075,10.482432432432432,10.399999999999999,9.300469248849584,0.0,29.6,74,by_state/WI/marinette_55075.csv
Portage,WI,55097,5.6121621621621625,5.3,5.3885203372909345,0.0,17.3,74,by_state/WI/portage_55097.csv
Rock,WI,55105,19.63648648648649,16.1,18.573309575355886,0.0,69.8,74,by_state/WI/rock_55105.csv
Winnebago,WI,55139,16.77027027027027,15.75,16.352970738699064,0.0,52.4,74,by_state/WI/winnebago_55139.csv
Kenosha,WI,55059,30.774324324324322,22.9,23.187940068184187,0.0,82.9,74,by_state/WI/kenosha_55059.csv
Dane,WI,55025,67.9337837837838,60.75,45.47100318546245,8.4,177.49999999999997,74,by_state/WI/dane_55025.csv
Marathon,WI,55073,30.435135135135138,24.85,24.95057817669465,0.0,83.1,74,by_state/WI/marathon_55073.csv
Green,WI,55045,4.7405405405405405,0.0,6.043697473887008,0.0,22.1,74,by_state/WI/green_55045.csv
Waukesha,WI,55133,65.77702702702705,59.35,48.14129474301149,0.0,165.3,74,by_state/WI/waukesha_55133.csv
Richland,WI,55103,0.9527027027027027,0.0,2.0161826790583888,0.0,6.9,74,by_state/WI/richland_55103.csv
Door,WI,55029,0.9054054054054054,0.0,2.2126592128701494,0.0,7.0,74,by_state/WI/door_55029.csv
Waushara,WI,55137,0.0,0.0,0.0,0.0,0.0,74,by_state/WI/waushara_55137.csv
Ozaukee,WI,55089,24.481081081081083,23.150000000000002,19.0367105745763,0.0,86.0,74,by_state/WI/ozaukee_55089.csv
Jefferson,WI,55055,2.318918918918919,0.0,3.3658101947834793,0.0,11.0,74,by_state/WI/jefferson_55055.csv
Fond Du Lac,WI,55039,13.274324324324322,11.05,10.738243789102329,0.0,36.3,74,by_state/WI/fond_du_lac_55039.csv
Washington,WI,55131,14.062162162162162,10.4,12.522721297133142,0.0,38.5,74,by_state/WI/washington_55131.csv
Outagamie,WI,55087,26.49459459459459,25.25,19.361753655800797,0.0,60.4,74,by_state/WI/outagamie_55087.csv
Taylor,WI,55119,3.097297297297297,0.0,4.323493417950476,0.0,18.7,74,by_state/WI/taylor_55119.csv
Waupaca,WI,55135,1.4594594594594594,0.0,2.590388922981751,0.0,8.0,74,by_state/WI/waupaca_55135.csv
Grant,WI,55043,0.2959459459459459,0.0,1.3501333459450051,0.0,9.3,74,by_state/WI/grant_55043.csv
Walworth,WI,55127,4.987837837837838,5.0,5.268566717904826,0.0,17.4,74,by_state/WI/walworth_55127.csv
Rusk,WI,55107,0.07567567567567567,0.0,0.6509867769653879,0.0,5.6,74,by_state/WI/rusk_55107.csv
Manitowoc,WI,55071,7.733783783783784,5.5,8.590202718628396,0.0,28.9,74,by_state/WI/manitowoc_55071.csv
Dunn,WI,55033,1.4405405405405405,0.0,2.8042980182295674,0.0,11.3,74,by_state/WI/dunn_55033.csv
Columbia,WI,55021,3.885135135135135,0.0,5.798197226498832,0.0,28.9,74,by_state/WI/columbia_55021.csv
Sauk,WI,55111,3.2418918918918918,0.0,5.308200085955323,0.0,19.8,74,by_state/WI/sauk_55111.csv
