county,state,fips,total_cases,total_deaths,cfr,cfr_percent,mean_daily_cfr,median_daily_cfr,std_daily_cfr,min_daily_cfr,max_daily_cfr
Laramie,Wyoming,56021,18648,231,0.012387387387387387,1.2387387387387387,0.009347918904501913,0.011215718379042162,0.003495347979877354,0.0,0.013268411442483263
Lincoln,New Mexico,35027,3714,46,0.012385568120624663,1.2385568120624662,0.009508720390413157,0.010740531373657434,0.004626282661005573,0.0,0.024390243902439025
Pawnee,Nebraska,31133,323,4,0.01238390092879257,1.238390092879257,0.007674164611116518,0.0053475935828877,0.006561672235292986,0.0,0.01680672268907563
Yellow Medicine,Minnesota,27173,2020,25,0.012376237623762377,1.2376237623762376,0.012270415267659882,0.015997874059343775,0.006983738114630769,0.0,0.021875
Isanti,Minnesota,27059,7849,97,0.012358262199006242,1.2358262199006242,0.009514049385227236,0.01225114854517611,0.006568218281221397,0.0,0.018258884903814804
Alamance,North Carolina,37001,30450,376,0.012348111658456486,1.2348111658456487,0.01657994602441249,0.014247953065566372,0.010559469633166467,0.0,0.07446808510638298
Avery,North Carolina,37011,3162,39,0.012333965844402278,1.2333965844402277,0.007400588713328004,0.009592328345629304,0.005011561542375012,0.0,0.014064190407500902
Waller,Texas,48473,7060,87,0.012322946175637393,1.2322946175637393,0.009989519614555131,0.011581067472306143,0.005089376872549546,0.0,0.017875920084121977
Portage,Ohio,39133,27108,334,0.01232108602626531,1.2321086026265309,0.045710924462667286,0.016164555215751088,0.051721579585454126,0.0,0.18770226537216828
Medina,Ohio,39103,31996,394,0.012314039254906864,1.2314039254906863,0.026393528194814938,0.017320095659105732,0.021248621237626462,0.0,0.09302325581395349
Clay,Georgia,13061,325,4,0.012307692307692308,1.2307692307692308,0.023445893031319165,0.013186876883839554,0.023633033581897788,0.0,0.14285714285714285
Childress,Texas,48075,1869,23,0.012306046013911182,1.2306046013911183,0.007302059421801886,0.01141552511415525,0.005866945431713391,0.0,0.013350286077558804
Ste. Genevieve,Missouri,29186,2763,34,0.012305465074194716,1.2305465074194717,0.02366517260404403,0.009219088937093275,0.03725411220095222,0.0,0.16666666666666666
Lexington,South Carolina,45063,59455,731,0.012295013035068539,1.2295013035068538,0.022046498647046844,0.014794815068087587,0.027449614885371874,0.0,0.5
Rockwall,Texas,48397,18559,228,0.012285144673743198,1.2285144673743198,0.017714586003394945,0.01320284262195842,0.015301163860987137,0.0,0.08187134502923976
Jefferson,Wisconsin,55055,15552,191,0.012281378600823045,1.2281378600823045,0.01148062382276883,0.012629161882893225,0.006754795234101348,0.0,0.04
Martin,Minnesota,27091,4235,52,0.012278630460448641,1.227863046044864,0.02291800310398871,0.014987080103359173,0.019460740478369924,0.0,0.125
Cass,Michigan,26027,9046,111,0.012270616847225293,1.2270616847225293,0.02373212633956786,0.014677728142948309,0.021620021944553112,0.0,0.25
Canadian,Oklahoma,40017,25428,312,0.012269938650306749,1.2269938650306749,0.010640283937518766,0.009863347668459907,0.007725273147057999,0.0,0.05263157894736842
Becker,Minnesota,27005,6618,81,0.012239347234814143,1.2239347234814144,0.009699646607232812,0.011952959321380375,0.005262960400100796,0.0,0.01481103166496425
Johnson,Wyoming,56019,1389,17,0.012239020878329733,1.2239020878329734,0.0230855885954663,0.014044943820224719,0.01749704939007722,0.0,0.07692307692307693
Adair,Oklahoma,40001,5150,63,0.012233009708737865,1.2233009708737865,0.017118021330049683,0.01265047949398082,0.013803933778989938,0.0,0.10344827586206896
Hunterdon,New Jersey,34019,16354,200,0.012229423994129877,1.2229423994129878,0.04102795005717936,0.02291137925401915,0.03237882152598969,0.0,0.10956521739130434
Guilford,North Carolina,37081,77557,947,0.012210374305349613,1.2210374305349614,0.021509998431932086,0.01470042157226797,0.01548455113995955,0.0,0.07738095238095238
Hot Springs,Wyoming,56017,901,11,0.01220865704772475,1.2208657047724751,0.005102917840140288,0.007462790471019033,0.004291636556935992,0.0,0.012345679012345678
Yadkin,North Carolina,37197,7376,90,0.01220173535791757,1.2201735357917571,0.01375661816989377,0.012075051086754598,0.012205516716996543,0.0,0.09090909090909091
Morrow,Oregon,41049,2049,25,0.012201073694485115,1.2201073694485114,0.0104218452287782,0.012302284710017574,0.005028340451240937,0.0,0.041666666666666664
Morrow,Ohio,39117,5903,72,0.012197187870574284,1.2197187870574284,0.009802035476092588,0.012105355248624827,0.004888925511010654,0.0,0.029411764705882353
Barry,Michigan,26015,10746,131,0.012190582542341337,1.2190582542341337,0.012701563844858191,0.011432414256893073,0.007623694006729193,0.0,0.09090909090909091
Adams,Illinois,17001,16257,198,0.01217936888724857,1.217936888724857,0.013597184929836489,0.013846152535235164,0.0055366262846577126,0.0,0.025
Pendleton,Kentucky,21191,2382,29,0.012174643157010915,1.2174643157010916,0.0031024261629889983,0.002034587995930824,0.003492881164150538,0.0,0.012641673931996512
Clay,Iowa,19041,3124,38,0.012163892445582587,1.2163892445582587,0.00902746505452595,0.011661807580174927,0.004615260465641087,0.0,0.0140607424071991
White Pine,Nevada,32033,1480,18,0.012162162162162163,1.2162162162162162,0.013449817757991788,0.0096,0.01803870576875413,0.0,0.1111111111111111
Clark,Washington,53011,49421,601,0.012160822322494486,1.2160822322494487,0.025423170593681963,0.012119945669209068,0.05529706034524417,0.0,0.75
Dimmit,Texas,48127,3867,47,0.012154124644427205,1.2154124644427204,0.014080244751716455,0.01405785019578123,0.00875572370695388,0.0,0.03763440860215054
Morrison,Minnesota,27097,7172,87,0.012130507529280535,1.2130507529280534,0.011893373709015163,0.013481496302517684,0.004371963584262594,0.0,0.018867924528301886
Manassas Park city,Virginia,51685,1319,16,0.012130401819560273,1.2130401819560273,0.010756069156113515,0.01020408163265306,0.003699412299211073,0.0,0.03225806451612903
Lewis and Clark,Montana,30049,12700,154,0.012125984251968504,1.2125984251968505,0.008499776766917965,0.010343129207026762,0.004737903651334992,0.0,0.01507537688442211
Pendleton,West Virginia,54071,1321,16,0.012112036336109008,1.2112036336109009,0.016391814475450427,0.012875536480686695,0.016820726413648013,0.0,0.07692307692307693
Jo Daviess,Illinois,17085,2891,35,0.012106537530266344,1.2106537530266344,0.013209835285263918,0.014733971083269605,0.006208368125672131,0.0,0.05263157894736842
Lawrence,Illinois,17101,3886,47,0.012094698919197119,1.2094698919197118,0.010594493565487426,0.013543243062464988,0.0066878835152149796,0.0,0.026490066225165563
Rockland,New York,36087,66565,805,0.012093442499812214,1.2093442499812213,0.022232940975639662,0.01785762997289999,0.00988386910214261,0.0,0.09090909090909091
Douglas,Minnesota,27041,8525,103,0.012082111436950147,1.2082111436950147,0.011098361595421017,0.01430615164520744,0.006717301303493093,0.0,0.017871649065800164
Adams,Wisconsin,55001,3394,41,0.012080141426045963,1.2080141426045963,0.03931385286562652,0.010209042294603793,0.07308666419979287,0.0,0.3333333333333333
Leavenworth,Kansas,20103,12255,148,0.012076703386372909,1.207670338637291,0.009308469282250712,0.007899322299728787,0.003824730065901045,0.0,0.03225806451612903
Columbia,Georgia,13073,26765,323,0.012067999252755464,1.2067999252755464,0.013037677354412221,0.01208653370711079,0.005475707569271177,0.0,0.03225806451612903
Clackamas,Oregon,41005,35476,428,0.012064494306009697,1.2064494306009697,0.018354251693622387,0.012803852066067553,0.010674666396233958,0.0,0.09523809523809523
Wood,Ohio,39173,22809,275,0.012056644307071769,1.2056644307071769,0.03889378399816024,0.01504690367358455,0.044949367616569945,0.0,0.18025751072961374
Linn,Iowa,19113,37160,447,0.012029063509149623,1.2029063509149622,0.026413371232757867,0.01601648480307217,0.020757010615609115,0.0,0.08272251308900523
Lake,Illinois,17097,101282,1218,0.012025828873837404,1.2025828873837403,0.021247525513458834,0.016657385662058447,0.00980107072821265,0.0,0.043199495480344755
Mills,Iowa,19129,2496,30,0.01201923076923077,1.201923076923077,0.009275606612787935,0.012594458438287154,0.005538187344879659,0.0,0.014742014742014743
Albemarle,Virginia,51003,9744,117,0.012007389162561576,1.2007389162561575,0.015470748683799784,0.014367318677514281,0.007950137679502,0.0,0.05405405405405406
Adair,Missouri,29001,4415,53,0.012004530011325029,1.200453001132503,0.005169699941896343,0.00778816199376947,0.004270509639182341,0.0,0.012203545935988947
Transylvania,North Carolina,37175,4501,54,0.011997333925794268,1.199733392579427,0.014295196897094443,0.01288404360753221,0.01096667276706357,0.0,0.06666666666666667
Gallatin,Illinois,17059,917,11,0.011995637949836423,1.1995637949836424,0.011644659591954013,0.010928974802442357,0.008665314791065836,0.0,0.041666666666666664
Franklin,Maine,23007,3752,45,0.01199360341151386,1.199360341151386,0.014401720353955686,0.011494252873563218,0.0070160402974239235,0.0,0.037037037037037035
Licking,Ohio,39089,31025,372,0.011990330378726833,1.1990330378726832,0.019510410113005628,0.013069647463456577,0.011274446920213914,0.0,0.05263157894736842
Pennington,Minnesota,27113,2669,32,0.011989509179467965,1.1989509179467965,0.01021417236446554,0.012142677225338355,0.004763948191748107,0.0,0.016666666666666666
Caroline,Virginia,51033,4847,58,0.011966164637920364,1.1966164637920365,0.01587235101104176,0.013898080741230973,0.00875875059095165,0.0,0.05263157894736842
Sioux,Iowa,19167,6520,78,0.01196319018404908,1.196319018404908,0.008993365814028126,0.012332832545844066,0.0057497987010200905,0.0,0.014582500998801439
Henry,Georgia,13151,45040,538,0.0119449378330373,1.19449378330373,0.016180603706405606,0.012988589463462005,0.010233405110558034,0.0,0.14285714285714285
Warren,Iowa,19181,9377,112,0.011944118588034553,1.1944118588034554,0.009531135904387894,0.012056044314108831,0.00541786999817693,0.0,0.01581754644105205
Benton,Washington,53005,33325,398,0.011942985746436608,1.1942985746436607,0.03036656644860334,0.013587429473579217,0.05325541189687407,0.010583273653218747,1.0
Umatilla,Oregon,41059,15664,187,0.011938202247191011,1.193820224719101,0.010849911046865432,0.0104338974424227,0.004670027431907696,0.0,0.0297029702970297
Hamilton,Nebraska,31081,1592,19,0.01193467336683417,1.193467336683417,0.05667702721350029,0.01929260450160772,0.0635429534929066,0.0,0.21666666666666667
King and Queen,Virginia,51097,755,9,0.011920529801324504,1.1920529801324504,0.018002549019489073,0.016666666666666666,0.011759801145551056,0.0,0.1
Montgomery,Texas,48339,95280,1135,0.011912258606213266,1.1912258606213266,0.01253195308042776,0.011007915991745623,0.004731521993239812,0.0,0.028440366972477066
Paulding,Georgia,13223,29736,354,0.011904761904761904,1.1904761904761905,0.016423104486192094,0.013270989929579171,0.008880651814421154,0.0,0.051094890510948905
Thomas,Nebraska,31171,84,1,0.011904761904761904,1.1904761904761905,0.009816835650401591,0.014705882352941176,0.008825174529896687,0.0,0.02
Greene,Arkansas,05055,11173,133,0.011903696410990781,1.190369641099078,0.009089862341912997,0.01174962614825892,0.004885449633006305,0.0,0.015625
Pennington,South Dakota,46103,23859,284,0.01190326501529821,1.190326501529821,0.014060909475875918,0.013761467889908258,0.0073551992122239005,0.0,0.036322360953461974
Camden,Georgia,13039,8318,99,0.011901899495070931,1.1901899495070931,0.010198496790308778,0.009334429374163377,0.004956800582365096,0.0,0.03571428571428571
Santa Fe,New Mexico,35049,17151,204,0.01189435018366276,1.189435018366276,0.010672280241473984,0.01254120682241651,0.005053408516795307,0.0,0.02654867256637168
Suffolk,New York,36103,320235,3805,0.011881899230252783,1.1881899230252784,0.026438739059032258,0.018939448740635783,0.013516740159839028,0.0,0.049252634158294534
Burnett,Wisconsin,55013,3030,36,0.011881188118811881,1.188118811881188,0.08753241089059337,0.01639344262295082,0.22118204779472447,0.011619718309859155,1.0
Jessamine,Kentucky,21113,9428,112,0.011879507848960543,1.1879507848960544,0.009286308530615291,0.0121922688787706,0.006639441636317144,0.0,0.019217081850533807
Lake,South Dakota,46079,1853,22,0.011872638963842417,1.1872638963842417,0.018088571427042666,0.014367816091954023,0.013906158980991255,0.0,0.07692307692307693
Cass,Minnesota,27021,5391,64,0.01187163791504359,1.1871637915043591,0.029098961591813095,0.01114594218042494,0.04995895305466677,0.0,0.2727272727272727
Lane,Oregon,41039,32273,383,0.011867505345025254,1.1867505345025253,0.0199124082452335,0.01189196933877785,0.044863299193315484,0.004909983633387889,0.5
Monroe,New York,36055,113677,1349,0.0118669563763998,1.18669563763998,0.02912038504279046,0.017517449021486248,0.02063866553462114,0.0,0.08049702863317126
Sampson,North Carolina,37163,12219,145,0.011866764874375971,1.186676487437597,0.010784554153780547,0.012155591572123177,0.003979361222246554,0.0,0.014149762083646381
Baca,Colorado,08009,590,7,0.011864406779661017,1.1864406779661016,0.006952911604200061,0.009891671036874114,0.006196252639114826,0.0,0.01486988847583643
Madera,California,06039,27347,324,0.01184773466925074,1.184773466925074,0.015963986730230167,0.013891158686059814,0.011051242209840462,0.0,0.09090909090909091
Monroe,West Virginia,54063,2617,31,0.011845624761176921,1.184562476117692,0.014758602367215467,0.013607177786282263,0.012396892309839532,0.0,0.052980132450331126
Catoosa,Georgia,13047,10469,124,0.011844493265832458,1.1844493265832459,0.011267479509042314,0.011086797957695113,0.005491691148798929,0.0,0.02564102564102564
Wyoming,New York,36121,6254,74,0.0118324272465622,1.18324272465622,0.02231600295398788,0.015809051456912585,0.01458003078864588,0.0,0.1111111111111111
Santa Clara,California,06085,166609,1970,0.011824091135532894,1.1824091135532895,0.020118101913010153,0.016201987246032924,0.01200744506507481,0.0,0.056879966541196154
Jackson,Illinois,17077,9483,112,0.011810608457239271,1.181060845723927,0.0231530187982812,0.015302921368479896,0.02041407543532775,0.0,0.1320754716981132
Jasper,Illinois,17079,1948,23,0.011806981519507187,1.1806981519507187,0.04494834790476129,0.01713796058269066,0.05390959009931728,0.0,0.3333333333333333
Rice,Minnesota,27131,12539,148,0.011803174096817928,1.1803174096817928,0.012956380551808115,0.012238529318365906,0.017320196685636988,0.0,0.16666666666666666
Radford city,Virginia,51750,3306,39,0.011796733212341199,1.17967332123412,0.005723475303054363,0.005902874766387435,0.004630220539774888,0.0,0.01250539025442001
Ogle,Illinois,17141,10004,118,0.011795281887245102,1.1795281887245102,0.01358940189590349,0.014388489208633094,0.005502044217922908,0.0,0.07142857142857142
Goodhue,Minnesota,27049,9243,109,0.01179270799523964,1.179270799523964,0.02095718528793146,0.015289256198347107,0.01686888047413894,0.0,0.09210526315789473
Saguache,Colorado,08109,848,10,0.01179245283018868,1.179245283018868,0.013018983200647961,0.012958963282937365,0.005124327353543431,0.0,0.027777777777777776
Kern,California,06029,162767,1918,0.011783715372280621,1.178371537228062,0.010998462907145951,0.01150500420914788,0.0030804310754893234,0.0,0.024390243902439025
Douglas,Georgia,13097,26591,313,0.011770899928547253,1.1770899928547252,0.01863092488205815,0.014587115757841357,0.00943610619960616,0.0,0.054945054945054944
Schenectady,New York,36093,22599,266,0.01177043232001416,1.177043232001416,0.023397033343321473,0.015623728537716658,0.013554928239028461,0.0,0.06944444444444445
Hillsborough,New Hampshire,33011,65181,767,0.011767232782559334,1.1767232782559334,0.033590511458897326,0.020826482516715993,0.022109583900189453,0.0,0.07637864936596873
Monterey,California,06053,55161,649,0.011765559000018128,1.1765559000018129,0.011368454771052772,0.008784064185917831,0.00775138124258595,0.0,0.09090909090909091
Elmore,Idaho,16039,4508,53,0.011756876663708962,1.1756876663708962,0.014654864567278237,0.008739650413983441,0.01636456707331797,0.0,0.06896551724137931
Antelope,Nebraska,31003,851,10,0.011750881316098707,1.1750881316098707,0.016344876188566317,0.012345679012345678,0.020309245056750476,0.0,0.1111111111111111
Trigg,Kentucky,21221,2555,30,0.011741682974559686,1.1741682974559686,0.0060745255743279245,0.007285974499089253,0.00498339302495703,0.0,0.012164429530201342
Lyon,Minnesota,27083,5621,66,0.011741682974559686,1.1741682974559686,0.009993792900933711,0.011760169654906496,0.0047023902552308875,0.0,0.019801980198019802
Marin,California,06041,21211,249,0.011739191928716232,1.1739191928716233,0.01784612114599378,0.015422339807704718,0.011356749368074213,0.0,0.06756756756756757
Dutchess,New York,36027,45626,535,0.011725770394073555,1.1725770394073556,0.021221898773133876,0.01791738806954503,0.009115162086580695,0.0,0.038526774897019625
Cavalier,North Dakota,38019,597,7,0.011725293132328308,1.1725293132328307,0.00832844868143542,0.009935441838426913,0.004597343678058356,0.0,0.01694915254237288
Fulton,Georgia,13121,161533,1893,0.01171896764128692,1.171896764128692,0.01961991852464516,0.014470073136153092,0.011428728897431437,0.0,0.057303807303807304
Andrew,Missouri,29003,3506,41,0.011694238448374215,1.1694238448374215,0.009388667334185313,0.0102850083344561,0.004427143307390838,0.0,0.018691588785046728
Hillsborough,Florida,12057,268504,3139,0.011690701069630247,1.1690701069630247,0.014035041277108,0.012778925981714366,0.0060294226107680945,0.0,0.039495337356006584
Walla Walla,Washington,53071,9753,114,0.01168871116579514,1.168871116579514,0.010547154670167919,0.01144954134607951,0.004694479766568325,0.0,0.025423728813559324
Cheatham,Tennessee,47021,7700,90,0.011688311688311689,1.1688311688311688,0.009160712733892552,0.010709411591661035,0.004229296161899389,0.0,0.014827018121911038
Amador,California,06005,5991,70,0.011684192956100818,1.1684192956100818,0.01617244791939146,0.011790590688845505,0.016899009822908657,0.0,0.06334841628959276
Augusta,Virginia,51015,12068,141,0.01168379184620484,1.1683791846204838,0.011789120842305753,0.01228170275354944,0.0034354129268133224,0.0,0.030303030303030304
Culpeper,Virginia,51047,8139,95,0.011672195601425236,1.1672195601425235,0.011793950093271666,0.01291296962384587,0.003375613195640668,0.0,0.023255813953488372
Dearborn,Indiana,18029,9855,115,0.011669203450025367,1.1669203450025367,0.033850706595183605,0.013705583756345178,0.03581971005175314,0.0,0.25
Kosciusko,Indiana,18085,15858,185,0.011666036070122336,1.1666036070122336,0.015271241178798491,0.012830028628989503,0.01209698241533866,0.0,0.08695652173913043
Jefferson,Missouri,29099,39372,459,0.011658031088082901,1.16580310880829,0.015049874705025557,0.01058635466850029,0.0104850252388349,0.0,0.04871060171919771
James City,Virginia,51095,8583,100,0.01165093790050099,1.165093790050099,0.026153653079734787,0.015857085027150802,0.02255849618058586,0.0,0.16666666666666666
Wood,Wisconsin,55141,14935,174,0.011650485436893204,1.1650485436893203,0.012793410488960539,0.011874294048682415,0.01634009616185166,0.0,0.1111111111111111
Yolo,California,06113,23200,270,0.01163793103448276,1.163793103448276,0.026312080765056572,0.01496920889457895,0.028472822971465958,0.0,0.16666666666666666
Merrick,Nebraska,31121,1289,15,0.011636927851047323,1.1636927851047323,0.012203312166816513,0.014601243997207136,0.007500460179545726,0.0,0.0199468085106383
Granville,North Carolina,37077,9195,107,0.011636759108210984,1.1636759108210983,0.018508524276817956,0.014417186303467892,0.008265131398184609,0.0,0.05
Ottawa,Michigan,26139,55516,646,0.01163628503494488,1.163628503494488,0.01938245914472943,0.013395157135497167,0.012720614484627258,0.0,0.058823529411764705
McLeod,Minnesota,27085,7909,92,0.011632317612846124,1.1632317612846124,0.008970561068430487,0.011854624863515833,0.005751944708845364,0.0,0.015459490409390209
Jackson,Indiana,18071,8684,101,0.011630584983878397,1.1630584983878396,0.011938872300554433,0.013107030997173613,0.0039644457360708315,0.0,0.018494897959183673
Kane,Utah,49025,1034,12,0.01160541586073501,1.160541586073501,0.007684803975517079,0.008391608391608392,0.00460334156147478,0.0,0.017857142857142856
Kane,Illinois,17089,86289,1000,0.011588962671951234,1.1588962671951233,0.019996140233612517,0.014767100452557597,0.01073211104456452,0.0,0.07058823529411765
Hawaii,Hawaii,15001,13117,152,0.011588015552336663,1.1588015552336663,0.012545806456872512,0.012269426592104164,0.008862354060171386,0.0,0.02599758162031439
Adams,Nebraska,31001,4835,56,0.01158221302998966,1.1582213029989659,0.01819101871282601,0.015384615384615385,0.009024510088360617,0.0,0.043137254901960784
Bryan,Georgia,13029,6564,76,0.01157830591102986,1.157830591102986,0.01792059257120073,0.010758554021811452,0.01838881845151831,0.0,0.1111111111111111
Chickasaw,Iowa,19037,2074,24,0.011571841851494697,1.1571841851494697,0.007764808643634106,0.010935601458080195,0.005579180684717728,0.0,0.013665594855305467
Nassau,New York,36059,294650,3405,0.011556083488885118,1.1556083488885118,0.03045452252514601,0.019552755737365785,0.01876771439292279,0.0,0.06507630240308718
