county,state,fips,n_daily_points,n_ma_points,mean_pih,median_pih,std_pih,min_pih,max_pih,percentile_25,percentile_75,percentile_95,pih_range_lower,pih_range_upper,pih_iqr
Osage,OK,40113,511,505,0.2142452453599137,0.16126222300967843,0.20079071847076146,0.0,1.1333183547543881,0.09278941740612098,0.27364753149547466,0.6343795326818183,0.09278941740612098,0.27364753149547466,0.18085811408935368
Jefferson,KY,21111,511,505,0.21417968849125726,0.15287620759348802,0.20776041250406718,0.06869847318906157,1.2730221137694582,0.12083395316784462,0.1918521887946413,0.6355403686349819,0.12083395316784462,0.1918521887946413,0.07101823562679668
Wyandotte,KS,20209,511,505,0.21311643487744789,0.19793035594217143,0.08327783652777113,0.0772857997070038,0.5562888046442659,0.16249467184143,0.24374104460331322,0.35953651028014405,0.16249467184143,0.24374104460331322,0.08124637276188323
Wood,WV,54107,511,505,0.21305763718381399,0.12734655492551503,0.16832270910494626,0.0,0.7589960468049927,0.10716023368089414,0.2592084276643339,0.5592743581633459,0.10716023368089414,0.2592084276643339,0.15204819398343974
Albany,NY,36001,511,505,0.2122275077131146,0.1511324429849063,0.1389128215028046,0.05305577278259329,0.6293601463667299,0.1280506929116223,0.23572157418417167,0.549971637655145,0.1280506929116223,0.23572157418417167,0.10767088127254937
Hanover,VA,51085,511,505,0.21202881676476645,0.12637655212290744,0.23047671883162715,0.0,1.1647934200589412,0.09542290979241462,0.22406495675033997,0.8495249183835086,0.09542290979241462,0.22406495675033997,0.12864204695792536
Lauderdale,MS,28075,511,505,0.21191457122953694,0.1514269980956867,0.2746186409143368,0.0,2.1873984199795733,0.0990308890305813,0.2397787558127014,0.44647571496028343,0.0990308890305813,0.2397787558127014,0.1407478667821201
Knox,KY,21121,511,505,0.21130278864197383,0.16513725458641873,0.14459118894228268,0.0,0.7259970297310618,0.11912516103094092,0.2609728933795246,0.5322862045179725,0.11912516103094092,0.2609728933795246,0.1418477323485837
District Of Columbia,DC,11001,511,505,0.21071373907279653,0.18204167571163124,0.10184159785281842,0.06361051540915538,0.5479557756626225,0.14828288397585174,0.27390177620213035,0.38041850945166394,0.14828288397585174,0.27390177620213035,0.12561889222627862
Blair,PA,42013,511,505,0.20964604340353932,0.1452443568698836,0.24004932123087314,0.0,2.091795296883198,0.10189230412872845,0.2176248742799695,0.631158830517842,0.10189230412872845,0.2176248742799695,0.11573257015124104
Scotland,NC,37165,511,505,0.2095000896185535,0.1752575646836473,0.13280367480707916,0.0,0.6625003763308791,0.11372068692171415,0.29706456432804984,0.4635730110296783,0.11372068692171415,0.29706456432804984,0.18334387740633568
Dauphin,PA,42043,511,505,0.208734989662374,0.19032227866139248,0.0900318719795961,0.0967058949845494,0.6884473590137475,0.15387320292021528,0.23520793015212635,0.4073277260094703,0.15387320292021528,0.23520793015212635,0.08133472723191107
Gallia,OH,39053,511,505,0.2083322614196078,0.18083435563690786,0.18304513996580155,0.0,0.9342739232548517,0.07325804085645435,0.29718412862838317,0.5781991773682116,0.07325804085645435,0.29718412862838317,0.22392608777192882
Oklahoma,OK,40109,511,505,0.2079319809004099,0.14338947246746825,0.1780030581645172,0.07741907770927936,0.8828122843431032,0.10637844631912473,0.20614649811653774,0.6685626035268888,0.10637844631912473,0.20614649811653774,0.09976805179741301
Forsyth,NC,37067,511,505,0.2073968134618433,0.17704156142304026,0.1233775376964595,0.06827205485407539,0.7558317355956637,0.13635908732520272,0.236852056588277,0.45041263849053753,0.13635908732520272,0.236852056588277,0.10049296926307427
Lehigh,PA,42077,511,505,0.20735222131248274,0.15308221757406387,0.14986056550507187,0.07601242112206963,0.9458904786693619,0.12198689130939809,0.25114415907323734,0.44111598843204625,0.12198689130939809,0.25114415907323734,0.12915726776383923
Marion,IN,18097,511,505,0.2073193902923929,0.19081657605622146,0.10783374587588648,0.08738347199898136,0.7055022249592138,0.1359675535826191,0.2363908049088468,0.4445386994806039,0.1359675535826191,0.2363908049088468,0.1004232513262277
Whitfield,GA,13313,511,505,0.20673932210980883,0.13188782246339917,0.20501790875263845,0.04661707994984402,1.281863151159898,0.08690186641491025,0.23160731171426677,0.5663775352504565,0.08690186641491025,0.23160731171426677,0.14470544529935653
Cherokee,TX,48073,511,505,0.2061607473805954,0.11020386825509633,0.25013522676771177,0.0,1.2758934114447436,0.020372455963524112,0.349833779601944,0.7698244073942012,0.020372455963524112,0.349833779601944,0.3294613236384199
Luzerne,PA,42079,511,505,0.2061427510943458,0.14050389764356247,0.18169801387391624,0.07039298292835412,1.1793107657393758,0.11092604098458615,0.21091060838848205,0.5917636082281829,0.11092604098458615,0.21091060838848205,0.0999845674038959
Platte,MO,29165,511,505,0.20557610319383154,0.1688655418165827,0.1447227585615724,0.0,0.8651289157205265,0.12323181982071887,0.25074821702895395,0.5540666253428976,0.12323181982071887,0.25074821702895395,0.12751639720823507
Knox,TN,47093,511,505,0.20540119770290005,0.1555701019972247,0.1622887798581037,0.07354943533009088,1.078679439913931,0.10364791640117946,0.20693524600386473,0.5843734677619554,0.10364791640117946,0.20693524600386473,0.10328732960268527
Raleigh,WV,54081,511,505,0.2052861595058142,0.14323426396454378,0.17999031924737746,0.0,0.7854297112310814,0.0931932085653412,0.2529102511743199,0.6465180865967401,0.0931932085653412,0.2529102511743199,0.15971704260897873
Alcorn,MS,28003,511,505,0.2052762425878203,0.1476032931309008,0.3224124975931993,0.0,3.3042735378143724,0.09113894290542822,0.21538592616934293,0.4182292140880215,0.09113894290542822,0.21538592616934293,0.12424698326391471
Laurens,GA,13175,511,505,0.20460483641036437,0.17217314338778972,0.14780067116369447,0.0,0.8309303505231941,0.11319066084492167,0.25385814007707247,0.490265933424255,0.11319066084492167,0.25385814007707247,0.14066747923215078
Polk,IA,19153,511,505,0.20450774329311672,0.09929568484011884,0.3001820658055273,0.03464596572459884,1.6534702346746275,0.06065101148778015,0.1326188561350193,0.8312484027807182,0.06065101148778015,0.1326188561350193,0.07196784464723915
Muskingum,OH,39119,511,505,0.20378507215401895,0.14289212348317784,0.15958763967826012,0.0,0.7807694199820772,0.09300802345707002,0.2713346268846112,0.5842048708844565,0.09300802345707002,0.2713346268846112,0.17832660342754117
New Madrid,MO,29143,511,505,0.2025614948004987,0.1925640436231383,0.19933326312905725,0.0,1.058917851740357,0.0,0.2793383863633149,0.640464709794102,0.0,0.2793383863633149,0.2793383863633149
Fayette,KY,21067,511,505,0.2009385058229422,0.167342730072756,0.12398724327247072,0.08729201331963106,0.883153697611184,0.12768152183126433,0.23678160011856103,0.398999188857261,0.12768152183126433,0.23678160011856103,0.1091000782872967
Evans,GA,13109,511,505,0.19949260455247872,0.12302278746331,0.30354302628776614,0.0,2.3094825267423245,0.0,0.2478496917638337,0.8801363512631227,0.0,0.2478496917638337,0.2478496917638337
Cattaraugus,NY,36009,504,498,0.19793086506528182,0.12247751971750154,0.26859042763603763,0.0,1.8646810305866635,0.08577591651008698,0.18401509959277512,0.666422017483954,0.08577591651008698,0.18401509959277512,0.09823918308268814
Paulding,GA,13223,511,505,0.19776153016493284,0.17574253089385133,0.10968378445281796,0.047462867339995544,0.5388031111748178,0.10787516628405021,0.2517651998950666,0.43719950100422494,0.10787516628405021,0.2517651998950666,0.14389003361101643
Ohio,WV,54069,511,505,0.19774236176471655,0.17558274384584002,0.1527834856751589,0.0,0.7777730445918408,0.11688190713018602,0.24953527815608817,0.5130114062753239,0.11688190713018602,0.24953527815608817,0.13265337102590213
Cobb,GA,13067,511,505,0.1975838410590684,0.16811681791491578,0.11527916631652445,0.06626854725063415,0.6244359130453221,0.11181801706026108,0.254765233014618,0.4655613348028549,0.11181801706026108,0.254765233014618,0.14294721595435694
Ector,TX,48135,511,505,0.19748170857733,0.16422345127403376,0.1696799850382095,0.0,1.4738035451289735,0.10984563532670497,0.2340408704533718,0.4154943680497539,0.10984563532670497,0.2340408704533718,0.12419523512666683
Rapides,LA,22079,511,505,0.19696241695157854,0.17307436439477872,0.08376215602053937,0.08200337511763611,0.42655561572904027,0.13099903795771278,0.2564271264825444,0.3630079412158543,0.13099903795771278,0.2564271264825444,0.12542808852483162
Hopewell City,VA,51670,511,505,0.1946312275081089,0.16236326971068377,0.16254618326874987,0.0,0.72651101125072,0.09044078820116486,0.3097444335125273,0.48953414411907253,0.09044078820116486,0.3097444335125273,0.21930364531136243
Mercer,WV,54055,511,505,0.19450998490323843,0.16495644567196827,0.09898303972534518,0.05395380637782275,0.634371638320222,0.12708484416957658,0.23571932849238442,0.37143676001244175,0.12708484416957658,0.23571932849238442,0.10863448432280784
Douglas,GA,13097,511,505,0.19360019992027278,0.14517710803835643,0.12706944444969007,0.05301137231715819,0.6528513912817026,0.10222373858010812,0.2523837803243306,0.462319574393034,0.10222373858010812,0.2523837803243306,0.15016004174422248
Delaware,IN,18035,511,505,0.19340772760757596,0.18537152623251177,0.07638981023141213,0.08397575182124144,0.42057929050231807,0.1334238746154679,0.23017196818371607,0.3339141766497787,0.1334238746154679,0.23017196818371607,0.09674809356824818
Adams,IL,17001,511,505,0.1905026148221895,0.1529998978778481,0.1237326808200646,0.050252363412892055,0.7235255735506022,0.10666369742951151,0.2247418155178747,0.44969188001520827,0.10666369742951151,0.2247418155178747,0.11807811808836319
Angelina,TX,48005,511,505,0.18998165809730758,0.1586480936167006,0.13226223612660587,0.0,0.8429019380872098,0.11112563833171296,0.26418372978305277,0.38690056599628003,0.11112563833171296,0.26418372978305277,0.1530580914513398
Escambia,FL,12033,511,505,0.18979589255403342,0.14176963753090457,0.14567501056051543,0.060340662174072045,0.7238619730604634,0.10120132520789474,0.2084414777775562,0.594418471575242,0.10120132520789474,0.2084414777775562,0.10724015256966146
Cabarrus,NC,37025,511,505,0.1894966478599146,0.1582851943909472,0.09905022671477984,0.05859725435723352,0.5619781650329579,0.11256397809353567,0.26925271249261173,0.34266797954602346,0.11256397809353567,0.26925271249261173,0.15668873439907605
Shawnee,KS,20177,511,505,0.189170415240264,0.1508370869577651,0.13241323886328102,0.0584561773220768,0.8116261803083946,0.09755603781539002,0.23359988636355386,0.4418303159032173,0.09755603781539002,0.23359988636355386,0.13604384854816384
Ware,GA,13299,511,505,0.18841386342339606,0.1546335107343293,0.1404864476886628,0.0,0.6596931596395467,0.09042052330120628,0.2747101598855784,0.481926020146679,0.09042052330120628,0.2747101598855784,0.1842896365843721
Yellowstone,MT,30111,511,505,0.1878079532970178,0.1687093550504808,0.08766043079210188,0.06159900291143476,0.4435215132057425,0.11648071304278167,0.2442745139825472,0.3567351651175789,0.11648071304278167,0.2442745139825472,0.12779380093976556
Eau Claire,WI,55035,511,505,0.187656930591066,0.13756946920280771,0.13165045047669913,0.0,0.8936845633053695,0.11222096870380106,0.2066976616741323,0.4611900803096395,0.11222096870380106,0.2066976616741323,0.09447669297033125
Placer,CA,06061,511,505,0.18721969948710088,0.17555020816818473,0.06715725409896062,0.06617334227044848,0.40791650856114786,0.13292561695563018,0.2419347890498398,0.30305580299427115,0.13292561695563018,0.2419347890498398,0.10900917209420963
Saginaw,MI,26145,511,505,0.18708493065181167,0.15844342223367783,0.08913484084106305,0.0,0.42121127211406056,0.12308244181346986,0.23216376420659637,0.364213665069607,0.12308244181346986,0.23216376420659637,0.10908132239312651
Independence,AR,05063,511,505,0.1870385999818116,0.14804274233789796,0.16011471392822405,0.0,0.861196576298947,0.0981803857225387,0.22618660749429523,0.5307246830678446,0.0981803857225387,0.22618660749429523,0.12800622177175652
Union,PA,42119,511,505,0.1850371672618461,0.16652356337197186,0.1517245560795608,0.0,0.8066342008408862,0.08305352102004741,0.2666473287876838,0.49836190812116143,0.08305352102004741,0.2666473287876838,0.1835938077676364
Citrus,FL,12017,511,505,0.18430805479764997,0.14009606081703277,0.12706692101024328,0.05052194603376177,0.6981033898344775,0.10213618100252027,0.2207419778240507,0.44711126326465606,0.10213618100252027,0.2207419778240507,0.11860579682153043
Summit,CO,08117,511,505,0.1838701745040346,0.0,0.4025165334434615,0.0,1.7637679456037336,0.0,0.0,1.1547386173745338,0.0,0.0,0.0
Durham,NC,37063,511,505,0.18367488263199003,0.1586528251095567,0.08446283500741054,0.08227619439045834,0.4649222594614325,0.1318315545146103,0.19037437258621512,0.38001663397364677,0.1318315545146103,0.19037437258621512,0.05854281807160483
Lake,IN,18089,511,505,0.1829558512885729,0.17498561895380102,0.0784775603324845,0.014152036494499419,0.41525279082433825,0.12083438023010805,0.22595667938404604,0.35397770076304536,0.12083438023010805,0.22595667938404604,0.10512229915393799
Lee,MS,28081,511,505,0.18283084775531308,0.1443138934628628,0.11419287827936553,0.05717596225711817,0.6365808324898173,0.10813188323749437,0.2114576377057473,0.44969510910271066,0.10813188323749437,0.2114576377057473,0.10332575446825293
Buchanan,MO,29021,511,505,0.1823669415260068,0.15382466481555476,0.08515990881555768,0.0,0.4472790220818073,0.11882139301957013,0.2327028388541364,0.35058731693803663,0.11882139301957013,0.2327028388541364,0.11388144583456626
Cameron,TX,48061,511,505,0.18223756413071893,0.18065909309364012,0.080833126453363,0.036032138255464044,0.3586993219737124,0.09815265915216118,0.24916230465374065,0.3160833167033212,0.09815265915216118,0.24916230465374065,0.15100964550157947
Ingham,MI,26065,511,505,0.1820711042867573,0.1640457058980346,0.08029794158831523,0.0,0.5083026751079296,0.13285080567477206,0.21221103885243978,0.3502894626005869,0.13285080567477206,0.21221103885243978,0.07936023317766772
Grand Traverse,MI,26055,511,505,0.18184169115034682,0.1461347538363525,0.1512310954280179,0.0,1.1090179663670319,0.11024968882898908,0.21615328670757358,0.4755313347865666,0.11024968882898908,0.21615328670757358,0.1059035978785845
Garland,AR,05051,511,505,0.181274978547006,0.16489998049013005,0.10966929558591357,0.0,0.551900750054153,0.12599044669426754,0.22053372221479844,0.38967359490916914,0.12599044669426754,0.22053372221479844,0.0945432755205309
Lackawanna,PA,42069,511,505,0.18108189837011948,0.14245498111378438,0.13431572744661097,0.05816269072922546,0.9047912945954538,0.10626262463104104,0.19002702134587973,0.48313535770441424,0.10626262463104104,0.19002702134587973,0.0837643967148387
Charlotte,FL,12015,511,505,0.1810632814562803,0.13689506067204493,0.11180681220605507,0.0,0.5497533022398606,0.10469601748656109,0.23865992473476091,0.39415789013682057,0.10469601748656109,0.23865992473476091,0.13396390724819984
Marion,MO,29127,511,505,0.18017633879505923,0.1631470238277417,0.2004156479041085,0.0,1.111179257876709,0.06093263092261445,0.20842115814195553,0.7583073534384974,0.06093263092261445,0.20842115814195553,0.14748852721934108
Washington,TN,47179,511,505,0.17984331545199103,0.1432271591396,0.11922248840050227,0.06455380260289026,0.7422066191645253,0.11080631865177157,0.18964874084189592,0.4674812653737148,0.11080631865177157,0.18964874084189592,0.07884242219012436
Pickens,GA,13227,511,505,0.17970728106491146,0.16475133607304376,0.13010861058193846,0.0,0.7952347246526922,0.09903101799796414,0.2446213879645877,0.3965571442859195,0.09903101799796414,0.2446213879645877,0.14559036996662356
Summit,OH,39153,511,505,0.17935510466662533,0.137967731646201,0.13535651904412022,0.06113824773644727,0.7576247326967902,0.10841917938469917,0.18613741789966237,0.5482901671036029,0.10841917938469917,0.18613741789966237,0.0777182385149632
Floyd,KY,21071,511,505,0.17912058364227718,0.0778379626724081,0.3382703569303166,0.0,2.4493796938297683,0.0,0.16390539734261625,0.6414193326662739,0.0,0.16390539734261625,0.16390539734261625
Broome,NY,36007,511,505,0.17701501906014422,0.15054541990442213,0.07476406729818322,0.0899011583603208,0.5183898833029912,0.12950204866425563,0.1966111443468163,0.335222616218451,0.12950204866425563,0.1966111443468163,0.06710909568256068
Orange,FL,12095,511,505,0.17663601208837565,0.13717478220857754,0.10927666533102579,0.06928225107519972,0.6597057188370422,0.11412602533958054,0.19629219973321535,0.4628503240936282,0.11412602533958054,0.19629219973321535,0.08216617439363481
